Country,Product,Flow,2021,ISO
Costa Rica,Renewables and waste,Imports (PJ),0.053833874,CR
Czech Republic,Renewables and waste,Imports (PJ),20.06334238,CZ
Denmark,Renewables and waste,Imports (PJ),109.3568714,DK
Estonia,Renewables and waste,Imports (PJ),3.941461894,EE
Finland,Renewables and waste,Imports (PJ),26.13557984,FI
France,Renewables and waste,Imports (PJ),90.33535976,FR
Germany,Renewables and waste,Imports (PJ),115.1369833,DE
Greece,Renewables and waste,Imports (PJ),7.34303174,GR
Hungary,Renewables and waste,Imports (PJ),14.08979617,HU
Iceland,Renewables and waste,Imports (PJ),1.131985116,IS
Ireland,Renewables and waste,Imports (PJ),6.660893164,IE
Israel,Renewables and waste,Imports (PJ),0.989880937,IL
Italy,Renewables and waste,Imports (PJ),120.098919,IT
Japan,Renewables and waste,Imports (PJ),99.69096114,JP
Korea,Renewables and waste,Imports (PJ),0,KR
Latvia,Renewables and waste,Imports (PJ),23.7400771,LV
Lithuania,Renewables and waste,Imports (PJ),12.24189756,LT
Luxembourg,Renewables and waste,Imports (PJ),6.555239266,LU
Mexico,Renewables and waste,Imports (PJ),0,MX
Netherlands,Renewables and waste,Imports (PJ),79.21851816,NL
New Zealand,Renewables and waste,Imports (PJ),2.921034064,NZ
Norway,Renewables and waste,Imports (PJ),20.50607555,NO
Poland,Renewables and waste,Imports (PJ),37.5203892,PL
Portugal,Renewables and waste,Imports (PJ),9.239773558,PT
Slovak Republic,Renewables and waste,Imports (PJ),4.977054313,SK
Slovenia,Renewables and waste,Imports (PJ),4.409726166,SI
Spain,Renewables and waste,Imports (PJ),69.68880033,ES
Sweden,Renewables and waste,Imports (PJ),85.61912634,SE
Switzerland,Renewables and waste,Imports (PJ),7.896015911,CH
Republic of Turkiye,Renewables and waste,Imports (PJ),0,TR
United Kingdom,Renewables and waste,Imports (PJ),196.6457815,GB
United States,Renewables and waste,Imports (PJ),90.90343735,US
Argentina,Renewables and waste,Imports (PJ),0,AR
Brazil,Renewables and waste,Imports (PJ),9.658478678,BR
People's Republic of China,Renewables and waste,Imports (PJ),0,CN
Egypt,Renewables and waste,Imports (PJ),0.060649985,EG
India,Renewables and waste,Imports (PJ),13.54791121,IN
Indonesia,Renewables and waste,Imports (PJ),0,ID
Kenya,Renewables and waste,Imports (PJ),0,KE
Morocco,Renewables and waste,Imports (PJ),0,MA
Senegal,Renewables and waste,Imports (PJ),0,SN
Singapore,Renewables and waste,Imports (PJ),3.4499232,SG
South Africa,Renewables and waste,Imports (PJ),9.937918271,ZA
Thailand,Renewables and waste,Imports (PJ),1.878801379,TH
Ukraine,Renewables and waste,Imports (PJ),2.200984013,UA
Australia,"Coal, peat and oil shale",Industry (PJ),113.1238945,AU
Austria,"Coal, peat and oil shale",Industry (PJ),17.35907151,AT
Belgium,"Coal, peat and oil shale",Industry (PJ),34.97366343,BE
Canada,"Coal, peat and oil shale",Industry (PJ),84.07747122,CA
Chile,"Coal, peat and oil shale",Industry (PJ),7.019651682,CL
Colombia,"Coal, peat and oil shale",Industry (PJ),91.08832644,CO
Costa Rica,"Coal, peat and oil shale",Industry (PJ),0.568027343,CR
Czech Republic,"Coal, peat and oil shale",Industry (PJ),45.14862994,CZ
Denmark,"Coal, peat and oil shale",Industry (PJ),5.421876692,DK
Estonia,"Coal, peat and oil shale",Industry (PJ),0.007481812,EE
Finland,"Coal, peat and oil shale",Industry (PJ),20.02589145,FI
France,"Coal, peat and oil shale",Industry (PJ),110.9396869,FR
Germany,"Coal, peat and oil shale",Industry (PJ),224.5484296,DE
Greece,"Coal, peat and oil shale",Industry (PJ),7.508050276,GR
Hungary,"Coal, peat and oil shale",Industry (PJ),5.528954102,HU
Iceland,"Coal, peat and oil shale",Industry (PJ),0,IS
Ireland,"Coal, peat and oil shale",Industry (PJ),3.742015302,IE
Israel,"Coal, peat and oil shale",Industry (PJ),1.099277834,IL
Italy,"Coal, peat and oil shale",Industry (PJ),37.94882026,IT
Japan,"Coal, peat and oil shale",Industry (PJ),804.2996749,JP
Korea,"Coal, peat and oil shale",Industry (PJ),267.1926707,KR
Latvia,"Coal, peat and oil shale",Industry (PJ),0.556103336,LV
Lithuania,"Coal, peat and oil shale",Industry (PJ),4.37007717,LT
Luxembourg,"Coal, peat and oil shale",Industry (PJ),1.747365167,LU
Mexico,"Coal, peat and oil shale",Industry (PJ),49.33760708,MX
Netherlands,"Coal, peat and oil shale",Industry (PJ),15.09891964,NL
New Zealand,"Coal, peat and oil shale",Industry (PJ),20.17996151,NZ
Norway,"Coal, peat and oil shale",Industry (PJ),25.66220348,NO
Poland,"Coal, peat and oil shale",Industry (PJ),126.0441374,PL
Portugal,"Coal, peat and oil shale",Industry (PJ),0.417834266,PT
Slovak Republic,"Coal, peat and oil shale",Industry (PJ),27.99839601,SK
Slovenia,"Coal, peat and oil shale",Industry (PJ),0.88162285,SI
Spain,"Coal, peat and oil shale",Industry (PJ),20.80608907,ES
Sweden,"Coal, peat and oil shale",Industry (PJ),24.75221925,SE
Switzerland,"Coal, peat and oil shale",Industry (PJ),3.59720645,CH
Republic of Turkiye,"Coal, peat and oil shale",Industry (PJ),356.3193306,TR
United Kingdom,"Coal, peat and oil shale",Industry (PJ),56.16590944,GB
United States,"Coal, peat and oil shale",Industry (PJ),553.7793358,US
Argentina,"Coal, peat and oil shale",Industry (PJ),20.01916745,AR
Brazil,"Coal, peat and oil shale",Industry (PJ),320.9041817,BR
People's Republic of China,"Coal, peat and oil shale",Industry (PJ),18204.39012,CN
Egypt,"Coal, peat and oil shale",Industry (PJ),89.93077672,EG
India,"Coal, peat and oil shale",Industry (PJ),3905.244625,IN
Indonesia,"Coal, peat and oil shale",Industry (PJ),880.6932586,ID
Kenya,"Coal, peat and oil shale",Industry (PJ),24.61711959,KE
Morocco,"Coal, peat and oil shale",Industry (PJ),0.718622352,MA
Senegal,"Coal, peat and oil shale",Industry (PJ),14.78348194,SN
Singapore,"Coal, peat and oil shale",Industry (PJ),8.231671667,SG
South Africa,"Coal, peat and oil shale",Industry (PJ),392.9775404,ZA
Thailand,"Coal, peat and oil shale",Industry (PJ),338.0866456,TH
Ukraine,"Coal, peat and oil shale",Industry (PJ),195.6743476,UA
Australia,"Crude, NGL and feedstocks",Industry (PJ),0,AU
Austria,"Crude, NGL and feedstocks",Industry (PJ),0,AT
Belgium,"Crude, NGL and feedstocks",Industry (PJ),0,BE
Canada,"Crude, NGL and feedstocks",Industry (PJ),0,CA
Chile,"Crude, NGL and feedstocks",Industry (PJ),0,CL
Colombia,"Crude, NGL and feedstocks",Industry (PJ),0,CO
Costa Rica,"Crude, NGL and feedstocks",Industry (PJ),0,CR
Czech Republic,"Crude, NGL and feedstocks",Industry (PJ),0,CZ
Denmark,"Crude, NGL and feedstocks",Industry (PJ),0,DK
Estonia,"Crude, NGL and feedstocks",Industry (PJ),0,EE
Finland,"Crude, NGL and feedstocks",Industry (PJ),0,FI
France,"Crude, NGL and feedstocks",Industry (PJ),1.008047462,FR
Germany,"Crude, NGL and feedstocks",Industry (PJ),0,DE
Greece,"Crude, NGL and feedstocks",Industry (PJ),0,GR
Hungary,"Crude, NGL and feedstocks",Industry (PJ),0,HU
Iceland,"Crude, NGL and feedstocks",Industry (PJ),0,IS
Ireland,"Crude, NGL and feedstocks",Industry (PJ),0,IE
Israel,"Crude, NGL and feedstocks",Industry (PJ),0,IL
Italy,"Crude, NGL and feedstocks",Industry (PJ),0,IT
Japan,"Crude, NGL and feedstocks",Industry (PJ),0.000950404,JP
Korea,"Crude, NGL and feedstocks",Industry (PJ),0,KR
Latvia,"Crude, NGL and feedstocks",Industry (PJ),0,LV
Lithuania,"Crude, NGL and feedstocks",Industry (PJ),0,LT
Luxembourg,"Crude, NGL and feedstocks",Industry (PJ),0,LU
Mexico,"Crude, NGL and feedstocks",Industry (PJ),0,MX
Netherlands,"Crude, NGL and feedstocks",Industry (PJ),0,NL
New Zealand,"Crude, NGL and feedstocks",Industry (PJ),0,NZ
Norway,"Crude, NGL and feedstocks",Industry (PJ),0,NO
Poland,"Crude, NGL and feedstocks",Industry (PJ),0,PL
Portugal,"Crude, NGL and feedstocks",Industry (PJ),0,PT
Slovak Republic,"Crude, NGL and feedstocks",Industry (PJ),0,SK
Slovenia,"Crude, NGL and feedstocks",Industry (PJ),0,SI
Spain,"Crude, NGL and feedstocks",Industry (PJ),0,ES
Sweden,"Crude, NGL and feedstocks",Industry (PJ),0,SE
Switzerland,"Crude, NGL and feedstocks",Industry (PJ),0,CH
Republic of Turkiye,"Crude, NGL and feedstocks",Industry (PJ),0,TR
United Kingdom,"Crude, NGL and feedstocks",Industry (PJ),0,GB
United States,"Crude, NGL and feedstocks",Industry (PJ),0,US
Argentina,"Crude, NGL and feedstocks",Industry (PJ),0,AR
Brazil,"Crude, NGL and feedstocks",Industry (PJ),0,BR
People's Republic of China,"Crude, NGL and feedstocks",Industry (PJ),87.4873728,CN
Egypt,"Crude, NGL and feedstocks",Industry (PJ),0,EG
India,"Crude, NGL and feedstocks",Industry (PJ),0,IN
Indonesia,"Crude, NGL and feedstocks",Industry (PJ),0,ID
Kenya,"Crude, NGL and feedstocks",Industry (PJ),0,KE
Morocco,"Crude, NGL and feedstocks",Industry (PJ),0,MA
Senegal,"Crude, NGL and feedstocks",Industry (PJ),0,SN
Singapore,"Crude, NGL and feedstocks",Industry (PJ),0,SG
South Africa,"Crude, NGL and feedstocks",Industry (PJ),0,ZA
Thailand,"Crude, NGL and feedstocks",Industry (PJ),0,TH
Ukraine,"Crude, NGL and feedstocks",Industry (PJ),0.01257296,UA
Australia,Electricity,Industry (PJ),282.8843658,AU
Austria,Electricity,Industry (PJ),99.846932,AT
Belgium,Electricity,Industry (PJ),137.6420381,BE
Canada,Electricity,Industry (PJ),665.6975994,CA
Chile,Electricity,Industry (PJ),161.7484644,CL
Colombia,Electricity,Industry (PJ),84.00959901,CO
Costa Rica,Electricity,Industry (PJ),7.609802076,CR
Czech Republic,Electricity,Industry (PJ),88.45139187,CZ
Denmark,Electricity,Industry (PJ),32.47614512,DK
Estonia,Electricity,Industry (PJ),7.954739968,EE
Finland,Electricity,Industry (PJ),137.1744018,FI
France,Electricity,Industry (PJ),405.8238403,FR
Germany,Electricity,Industry (PJ),783.9539998,DE
Greece,Electricity,Industry (PJ),43.81370644,GR
Hungary,Electricity,Industry (PJ),67.66920105,HU
Iceland,Electricity,Industry (PJ),54.20501747,IS
Ireland,Electricity,Industry (PJ),22.33280988,IE
Israel,Electricity,Industry (PJ),46.84044046,IL
Italy,Electricity,Industry (PJ),459.3865649,IT
Japan,Electricity,Industry (PJ),1230.433615,JP
Korea,Electricity,Industry (PJ),992.3122873,KR
Latvia,Electricity,Industry (PJ),7.005600781,LV
Lithuania,Electricity,Industry (PJ),14.1404397,LT
Luxembourg,Electricity,Industry (PJ),10.92227263,LU
Mexico,Electricity,Industry (PJ),617.2933305,MX
Netherlands,Electricity,Industry (PJ),127.394171,NL
New Zealand,Electricity,Industry (PJ),47.094014,NZ
Norway,Electricity,Industry (PJ),179.7667266,NO
Poland,Electricity,Industry (PJ),202.7050148,PL
Portugal,Electricity,Industry (PJ),59.86520263,PT
Slovak Republic,Electricity,Industry (PJ),41.7887983,SK
Slovenia,Electricity,Industry (PJ),21.82281996,SI
Spain,Electricity,Industry (PJ),273.0383981,ES
Sweden,Electricity,Industry (PJ),168.8903999,SE
Switzerland,Electricity,Industry (PJ),62.49999774,CH
Republic of Turkiye,Electricity,Industry (PJ),479.8254088,TR
United Kingdom,Electricity,Industry (PJ),307.122467,GB
United States,Electricity,Industry (PJ),3019.095987,US
Argentina,Electricity,Industry (PJ),168.7280735,AR
Brazil,Electricity,Industry (PJ),767.982773,BR
People's Republic of China,Electricity,Industry (PJ),15964.8156,CN
Egypt,Electricity,Industry (PJ),156.6185207,EG
India,Electricity,Industry (PJ),1904.8468,IN
Indonesia,Electricity,Industry (PJ),373.0244742,ID
Kenya,Electricity,Industry (PJ),17.62986955,KE
Morocco,Electricity,Industry (PJ),46.21540983,MA
Senegal,Electricity,Industry (PJ),6.915019363,SN
Singapore,Electricity,Industry (PJ),74.91887972,SG
South Africa,Electricity,Industry (PJ),362.8765753,ZA
Thailand,Electricity,Industry (PJ),311.1376124,TH
Ukraine,Electricity,Industry (PJ),172.7191155,UA
Australia,Heat,Industry (PJ),0,AU
Austria,Heat,Industry (PJ),10.26976823,AT
Belgium,Heat,Industry (PJ),15.35609802,BE
Canada,Heat,Industry (PJ),21.86699907,CA
Chile,Heat,Industry (PJ),0,CL
Colombia,Heat,Industry (PJ),0,CO
Costa Rica,Heat,Industry (PJ),0,CR
Czech Republic,Heat,Industry (PJ),23.56006144,CZ
Denmark,Heat,Industry (PJ),3.516371903,DK
Estonia,Heat,Industry (PJ),1.716998306,EE
Finland,Heat,Industry (PJ),52.36200067,FI
France,Heat,Industry (PJ),72.69218456,FR
Germany,Heat,Industry (PJ),177.2829996,DE
Greece,Heat,Industry (PJ),0,GR
Hungary,Heat,Industry (PJ),15.94899914,HU
Iceland,Heat,Industry (PJ),0,IS
Ireland,Heat,Industry (PJ),0,IE
Israel,Heat,Industry (PJ),0,IL
Italy,Heat,Industry (PJ),85.47747015,IT
Japan,Heat,Industry (PJ),0,JP
Korea,Heat,Industry (PJ),135.5663189,KR
Latvia,Heat,Industry (PJ),2.93736677,LV
Lithuania,Heat,Industry (PJ),8.002000566,LT
Luxembourg,Heat,Industry (PJ),0.178654943,LU
Mexico,Heat,Industry (PJ),0,MX
Netherlands,Heat,Industry (PJ),59.70880891,NL
New Zealand,Heat,Industry (PJ),0,NZ
Norway,Heat,Industry (PJ),3.034734991,NO
Poland,Heat,Industry (PJ),38.45695961,PL
Portugal,Heat,Industry (PJ),7.343605332,PT
Slovak Republic,Heat,Industry (PJ),2.833998865,SK
Slovenia,Heat,Industry (PJ),2.08544508,SI
Spain,Heat,Industry (PJ),0,ES
Sweden,Heat,Industry (PJ),26.32300194,SE
Switzerland,Heat,Industry (PJ),7.859875453,CH
Republic of Turkiye,Heat,Industry (PJ),43.36448374,TR
United Kingdom,Heat,Industry (PJ),29.57461317,GB
United States,Heat,Industry (PJ),185.7762458,US
Argentina,Heat,Industry (PJ),0,AR
Brazil,Heat,Industry (PJ),0,BR
People's Republic of China,Heat,Industry (PJ),4204.049499,CN
Egypt,Heat,Industry (PJ),0,EG
India,Heat,Industry (PJ),0,IN
Indonesia,Heat,Industry (PJ),0,ID
Kenya,Heat,Industry (PJ),0,KE
Morocco,Heat,Industry (PJ),0,MA
Senegal,Heat,Industry (PJ),0,SN
Singapore,Heat,Industry (PJ),0,SG
South Africa,Heat,Industry (PJ),0,ZA
Thailand,Heat,Industry (PJ),0,TH
Ukraine,Heat,Industry (PJ),152.5533514,UA
Australia,Natural gas,Industry (PJ),265.8516428,AU
Austria,Natural gas,Industry (PJ),114.3210974,AT
Belgium,Natural gas,Industry (PJ),170.6051708,BE
Canada,Natural gas,Industry (PJ),676.2897009,CA
Chile,Natural gas,Industry (PJ),39.08468654,CL
Colombia,Natural gas,Industry (PJ),53.67165265,CO
Costa Rica,Natural gas,Industry (PJ),0,CR
Czech Republic,Natural gas,Industry (PJ),93.44489612,CZ
Denmark,Natural gas,Industry (PJ),30.52483674,DK
Estonia,Natural gas,Industry (PJ),4.130202838,EE
Finland,Natural gas,Industry (PJ),28.83060206,FI
France,Natural gas,Industry (PJ),441.6526618,FR
Germany,Natural gas,Industry (PJ),844.6139827,DE
Greece,Natural gas,Industry (PJ),21.24448053,GR
Hungary,Natural gas,Industry (PJ),60.9894003,HU
Iceland,Natural gas,Industry (PJ),0,IS
Ireland,Natural gas,Industry (PJ),41.70268002,IE
Israel,Natural gas,Industry (PJ),41.58178198,IL
Italy,Natural gas,Industry (PJ),511.6576409,IT
Japan,Natural gas,Industry (PJ),458.7235433,JP
Korea,Natural gas,Industry (PJ),310.3093419,KR
Latvia,Natural gas,Industry (PJ),4.583022005,LV
Lithuania,Natural gas,Industry (PJ),12.61170086,LT
Luxembourg,Natural gas,Industry (PJ),10.12718256,LU
Mexico,Natural gas,Industry (PJ),338.7041986,MX
Netherlands,Natural gas,Industry (PJ),212.7422732,NL
New Zealand,Natural gas,Industry (PJ),45.63829714,NZ
Norway,Natural gas,Industry (PJ),12.3427827,NO
Poland,Natural gas,Industry (PJ),177.517519,PL
Portugal,Natural gas,Industry (PJ),54.82609157,PT
Slovak Republic,Natural gas,Industry (PJ),34.81559917,SK
Slovenia,Natural gas,Industry (PJ),19.98620059,SI
Spain,Natural gas,Industry (PJ),366.7869,ES
Sweden,Natural gas,Industry (PJ),13.49887122,SE
Switzerland,Natural gas,Industry (PJ),40.30992425,CH
Republic of Turkiye,Natural gas,Industry (PJ),461.2756198,TR
United Kingdom,Natural gas,Industry (PJ),345.933902,GB
United States,Natural gas,Industry (PJ),5678.407296,US
Argentina,Natural gas,Industry (PJ),274.0445489,AR
Brazil,Natural gas,Industry (PJ),364.2749833,BR
People's Republic of China,Natural gas,Industry (PJ),5184.150389,CN
Egypt,Natural gas,Industry (PJ),243.4244625,EG
India,Natural gas,Industry (PJ),334.4988008,IN
Indonesia,Natural gas,Industry (PJ),509.5194212,ID
Kenya,Natural gas,Industry (PJ),0,KE
Morocco,Natural gas,Industry (PJ),3.45034188,MA
Senegal,Natural gas,Industry (PJ),0,SN
Singapore,Natural gas,Industry (PJ),58.42719175,SG
South Africa,Natural gas,Industry (PJ),77.80653661,ZA
Thailand,Natural gas,Industry (PJ),158.8526474,TH
Ukraine,Natural gas,Industry (PJ),104.5813319,UA
Australia,Nuclear,Industry (PJ),0,AU
Austria,Nuclear,Industry (PJ),0,AT
Belgium,Nuclear,Industry (PJ),0,BE
Canada,Nuclear,Industry (PJ),0,CA
Chile,Nuclear,Industry (PJ),0,CL
Colombia,Nuclear,Industry (PJ),0,CO
Costa Rica,Nuclear,Industry (PJ),0,CR
Czech Republic,Nuclear,Industry (PJ),0,CZ
Denmark,Nuclear,Industry (PJ),0,DK
Estonia,Nuclear,Industry (PJ),0,EE
Finland,Nuclear,Industry (PJ),0,FI
France,Nuclear,Industry (PJ),0,FR
Germany,Nuclear,Industry (PJ),0,DE
Greece,Nuclear,Industry (PJ),0,GR
Hungary,Nuclear,Industry (PJ),0,HU
Iceland,Nuclear,Industry (PJ),0,IS
Ireland,Nuclear,Industry (PJ),0,IE
Israel,Nuclear,Industry (PJ),0,IL
Italy,Nuclear,Industry (PJ),0,IT
Japan,Nuclear,Industry (PJ),0,JP
Korea,Nuclear,Industry (PJ),0,KR
Latvia,Nuclear,Industry (PJ),0,LV
Lithuania,Nuclear,Industry (PJ),0,LT
Luxembourg,Nuclear,Industry (PJ),0,LU
Mexico,Nuclear,Industry (PJ),0,MX
Netherlands,Nuclear,Industry (PJ),0,NL
New Zealand,Nuclear,Industry (PJ),0,NZ
Norway,Nuclear,Industry (PJ),0,NO
Poland,Nuclear,Industry (PJ),0,PL
Portugal,Nuclear,Industry (PJ),0,PT
Slovak Republic,Nuclear,Industry (PJ),0,SK
Slovenia,Nuclear,Industry (PJ),0,SI
Spain,Nuclear,Industry (PJ),0,ES
Sweden,Nuclear,Industry (PJ),0,SE
Switzerland,Nuclear,Industry (PJ),0,CH
Republic of Turkiye,Nuclear,Industry (PJ),0,TR
United Kingdom,Nuclear,Industry (PJ),0,GB
United States,Nuclear,Industry (PJ),0,US
Argentina,Nuclear,Industry (PJ),0,AR
Brazil,Nuclear,Industry (PJ),0,BR
People's Republic of China,Nuclear,Industry (PJ),0,CN
Egypt,Nuclear,Industry (PJ),0,EG
India,Nuclear,Industry (PJ),0,IN
Indonesia,Nuclear,Industry (PJ),0,ID
Kenya,Nuclear,Industry (PJ),0,KE
Morocco,Nuclear,Industry (PJ),0,MA
Senegal,Nuclear,Industry (PJ),0,SN
Singapore,Nuclear,Industry (PJ),0,SG
South Africa,Nuclear,Industry (PJ),0,ZA
Thailand,Nuclear,Industry (PJ),0,TH
Ukraine,Nuclear,Industry (PJ),0,UA
Australia,Oil products,Industry (PJ),187.9076452,AU
Austria,Oil products,Industry (PJ),13.5816317,AT
Belgium,Oil products,Industry (PJ),60.27517828,BE
Canada,Oil products,Industry (PJ),235.7739354,CA
Chile,Oil products,Industry (PJ),152.9010693,CL
Colombia,Oil products,Industry (PJ),52.8727819,CO
Costa Rica,Oil products,Industry (PJ),14.66986056,CR
Czech Republic,Oil products,Industry (PJ),9.327801028,CZ
Denmark,Oil products,Industry (PJ),20.18741401,DK
Estonia,Oil products,Industry (PJ),1.552892494,EE
Finland,Oil products,Industry (PJ),41.40153605,FI
France,Oil products,Industry (PJ),104.6224086,FR
Germany,Oil products,Industry (PJ),149.1583004,DE
Greece,Oil products,Industry (PJ),29.33141871,GR
Hungary,Oil products,Industry (PJ),30.5205997,HU
Iceland,Oil products,Industry (PJ),0.980644856,IS
Ireland,Oil products,Industry (PJ),13.58396793,IE
Israel,Oil products,Industry (PJ),14.97598263,IL
Italy,Oil products,Industry (PJ),85.79776454,IT
Japan,Oil products,Industry (PJ),699.9218381,JP
Korea,Oil products,Industry (PJ),183.852675,KR
Latvia,Oil products,Industry (PJ),2.010547415,LV
Lithuania,Oil products,Industry (PJ),1.601279341,LT
Luxembourg,Oil products,Industry (PJ),1.099135483,LU
Mexico,Oil products,Industry (PJ),225.6142005,MX
Netherlands,Oil products,Industry (PJ),141.6743996,NL
New Zealand,Oil products,Industry (PJ),19.40351945,NZ
Norway,Oil products,Industry (PJ),38.19950072,NO
Poland,Oil products,Industry (PJ),37.83467553,PL
Portugal,Oil products,Industry (PJ),21.37914895,PT
Slovak Republic,Oil products,Industry (PJ),15.80529979,SK
Slovenia,Oil products,Industry (PJ),4.12662731,SI
Spain,Oil products,Industry (PJ),96.3806133,ES
Sweden,Oil products,Industry (PJ),37.00206755,SE
Switzerland,Oil products,Industry (PJ),9.746866213,CH
Republic of Turkiye,Oil products,Industry (PJ),139.4305009,TR
United Kingdom,Oil products,Industry (PJ),101.5905625,GB
United States,Oil products,Industry (PJ),843.2730386,US
Argentina,Oil products,Industry (PJ),38.66587256,AR
Brazil,Oil products,Industry (PJ),411.0243734,BR
People's Republic of China,Oil products,Industry (PJ),3609.475076,CN
Egypt,Oil products,Industry (PJ),121.1210969,EG
India,Oil products,Industry (PJ),1156.617011,IN
Indonesia,Oil products,Industry (PJ),251.1925842,ID
Kenya,Oil products,Industry (PJ),11.97449502,KE
Morocco,Oil products,Industry (PJ),81.47294249,MA
Senegal,Oil products,Industry (PJ),1.51028343,SN
Singapore,Oil products,Industry (PJ),145.7025324,SG
South Africa,Oil products,Industry (PJ),86.95531007,ZA
Thailand,Oil products,Industry (PJ),179.8047804,TH
Ukraine,Oil products,Industry (PJ),28.55377922,UA
Australia,Renewables and waste,Industry (PJ),106.1570006,AU
Austria,Renewables and waste,Industry (PJ),62.76674296,AT
Belgium,Renewables and waste,Industry (PJ),34.92567851,BE
Canada,Renewables and waste,Industry (PJ),233.787998,CA
Chile,Renewables and waste,Industry (PJ),54.67947402,CL
Colombia,Renewables and waste,Industry (PJ),51.11453105,CO
Costa Rica,Renewables and waste,Industry (PJ),13.13828307,CR
Czech Republic,Renewables and waste,Industry (PJ),32.87331753,CZ
Denmark,Renewables and waste,Industry (PJ),7.967832091,DK
Estonia,Renewables and waste,Industry (PJ),0.712819447,EE
Finland,Renewables and waste,Industry (PJ),174.3876767,FI
France,Renewables and waste,Industry (PJ),75.90842152,FR
Germany,Renewables and waste,Industry (PJ),173.542747,DE
Greece,Renewables and waste,Industry (PJ),5.528330269,GR
Hungary,Renewables and waste,Industry (PJ),18.64899528,HU
Iceland,Renewables and waste,Industry (PJ),0.497710037,IS
Ireland,Renewables and waste,Industry (PJ),10.59429547,IE
Israel,Renewables and waste,Industry (PJ),3.40952058,IL
Italy,Renewables and waste,Industry (PJ),32.63759231,IT
Japan,Renewables and waste,Industry (PJ),152.776579,JP
Korea,Renewables and waste,Industry (PJ),93.75766264,KR
Latvia,Renewables and waste,Industry (PJ),20.34743351,LV
Lithuania,Renewables and waste,Industry (PJ),5.626996398,LT
Luxembourg,Renewables and waste,Industry (PJ),1.405550628,LU
Mexico,Renewables and waste,Industry (PJ),48.43399934,MX
Netherlands,Renewables and waste,Industry (PJ),7.584363079,NL
New Zealand,Renewables and waste,Industry (PJ),21.49009078,NZ
Norway,Renewables and waste,Industry (PJ),21.20231945,NO
Poland,Renewables and waste,Industry (PJ),98.31430362,PL
Portugal,Renewables and waste,Industry (PJ),45.5875908,PT
Slovak Republic,Renewables and waste,Industry (PJ),20.93500065,SK
Slovenia,Renewables and waste,Industry (PJ),5.24324687,SI
Spain,Renewables and waste,Industry (PJ),81.44447225,ES
Sweden,Renewables and waste,Industry (PJ),199.7898841,SE
Switzerland,Renewables and waste,Industry (PJ),21.89206126,CH
Republic of Turkiye,Renewables and waste,Industry (PJ),57.70481802,TR
United Kingdom,Renewables and waste,Industry (PJ),60.29100019,GB
United States,Renewables and waste,Industry (PJ),1353.686023,US
Argentina,Renewables and waste,Industry (PJ),37.07333107,AR
Brazil,Renewables and waste,Industry (PJ),1465.754777,BR
People's Republic of China,Renewables and waste,Industry (PJ),16.54769061,CN
Egypt,Renewables and waste,Industry (PJ),0,EG
India,Renewables and waste,Industry (PJ),3041.115159,IN
Indonesia,Renewables and waste,Industry (PJ),346.514339,ID
Kenya,Renewables and waste,Industry (PJ),9.464516795,KE
Morocco,Renewables and waste,Industry (PJ),4.532298923,MA
Senegal,Renewables and waste,Industry (PJ),2.365680164,SN
Singapore,Renewables and waste,Industry (PJ),0,SG
South Africa,Renewables and waste,Industry (PJ),48.02522531,ZA
Thailand,Renewables and waste,Industry (PJ),263.2590967,TH
Ukraine,Renewables and waste,Industry (PJ),3.71692381,UA
Australia,"Coal, peat and oil shale",Production (PJ),11467.56954,AU
Austria,"Coal, peat and oil shale",Production (PJ),0,AT
Belgium,"Coal, peat and oil shale",Production (PJ),1.471496915,BE
Canada,"Coal, peat and oil shale",Production (PJ),1051.014024,CA
Chile,"Coal, peat and oil shale",Production (PJ),0.71770963,CL
Colombia,"Coal, peat and oil shale",Production (PJ),1606.272925,CO
Costa Rica,"Coal, peat and oil shale",Production (PJ),0,CR
Czech Republic,"Coal, peat and oil shale",Production (PJ),440.5172226,CZ
Denmark,"Coal, peat and oil shale",Production (PJ),0,DK
Estonia,"Coal, peat and oil shale",Production (PJ),101.6962374,EE
Finland,"Coal, peat and oil shale",Production (PJ),10.2416413,FI
France,"Coal, peat and oil shale",Production (PJ),c,FR
Germany,"Coal, peat and oil shale",Production (PJ),1153.2,DE
Greece,"Coal, peat and oil shale",Production (PJ),60.25411867,GR
Hungary,"Coal, peat and oil shale",Production (PJ),32.36713341,HU
Iceland,"Coal, peat and oil shale",Production (PJ),0,IS
Ireland,"Coal, peat and oil shale",Production (PJ),5.346711072,IE
Israel,"Coal, peat and oil shale",Production (PJ),1.710433404,IL
Italy,"Coal, peat and oil shale",Production (PJ),0,IT
Japan,"Coal, peat and oil shale",Production (PJ),15.43048908,JP
Korea,"Coal, peat and oil shale",Production (PJ),17.40762583,KR
Latvia,"Coal, peat and oil shale",Production (PJ),0.020100827,LV
Lithuania,"Coal, peat and oil shale",Production (PJ),0.19689683,LT
Luxembourg,"Coal, peat and oil shale",Production (PJ),0,LU
Mexico,"Coal, peat and oil shale",Production (PJ),129.163027,MX
Netherlands,"Coal, peat and oil shale",Production (PJ),0,NL
New Zealand,"Coal, peat and oil shale",Production (PJ),66.93391943,NZ
Norway,"Coal, peat and oil shale",Production (PJ),3.407573718,NO
Poland,"Coal, peat and oil shale",Production (PJ),1766.510947,PL
Portugal,"Coal, peat and oil shale",Production (PJ),0,PT
